,event_id,text
155,3,planet today москва неожиданный смерть мид рф сложно находить замена чуркин автор колесников андрей фото открывать источник министерство иностранный дело российский федерация непросто находить замена скоропостижный скончаться постоянный представитель россия оон виталий чуркин менее смерть дипломат пусть столь высокий ранг отражаться политический линия придерживаться мид рф виталий иванович чуркин необыкновенно квалифицированный специалист факт признавать близкий оппонент критик постоянный представитель великобритания оон мэтью райкрофт отмечать выступление виталия чуркин заседание совбез оон целый событие совет безопасность организация прежний цитировать фба экономика сегодня александр михайленко профессор кафедра международный безопасность внешнеполитический деятельность ранхигс умирать виталий чуркин стоять система создавать мид рф продолжать существовать министерство непросто находить замена столь талантливый дипломат линия внешний политика россия изменяться говорить профессор постпред виталий чуркин напоминать уходить жизнь шестьдесят пятый дипломат скончаться нью йорк рабочий место причина смерть острый сердечный недостаточность неожиданный смерть мид рф сложно находить замена чуркин мид_рф министерство_иностранный российский_федерация скоропостижный_скончаться постоянный_представитель россия_оон виталий_чуркин мид_рф виталий_иванович постоянный_представитель виталия_чуркин совбез_оон совет_безопасность умирать_виталий мид_рф внешний_политика виталий_чуркин уходить_жизнь скончаться_нью рабочий_место причина_смерть сердечный_недостаточность мид_рф
156,3,newstube москва умирать виталий чуркин постпред россия оон виталий чуркин скоропостижный скончаться нью йорк дипломат умирать рабочий пост летие москва_умирать виталий_чуркин постпред_россия оон_виталий скоропостижный_скончаться нью_йорк рабочий_пост
157,3,newstes москва умирать виталий чуркин причина смерть биография постпред россия оон умирать виталий чуркин причина смерть биография постпред россия оон ом жизнь нью йорк рабочий пост скончаться выдающийся российский дипломат виталий чуркин предварительно причина смерть называть проблема сердце смерть чуркин тяжелый утрата правительство россия событие вызывать шок политолог соболезнование связь кончина чуркин выражать президент российский федерация владимир путин генеральный секретарь оон антониу гутерреш сенатор андрей соболев дмитрий медведев член госдума виталий чуркин рождаться москва отец авиационный инженер конструктор возраст чуркин оканчивать мгимо карьера чуркин стремительный сразу учеба начинать работать мид ссср виталий иванович работать посольство ссср сша чуркин референт международный отдел цк кпсс занимать пост пресс секретарь министр эдуард шеверднадзе начальник управление информация мид ссср россия замглава мид андрей козырев бывший однокурсник должность замглавы мид виталий чуркин участвовать разрешение конфликт бывший югославия виталий иванович чуркин назначать должность посол бельгия также представитель рф нато затем канада чуркин прорабатывать оттава смена чуркин заместитель глава мид георгий мамедов протяжение чуркин являться посол особый поручение находиться кадровый резерв мид чуркин занимать место постпред россия оон помимо политический деятельность виталий чуркин сниматься эпизод кино фильм биография владимир ленин ульянов синий тетрадь режиссер лев кулиджан ноль режиссер игорь елец сердце мать режиссер марк донской виталий иванович чуркин кандидат исторический наука многократно награждать орден почет заслуга отечество iv степный отмечать благодарность президент рф виталий иванович чуркин жена ребенок жизнь виталий чуркин проживать жена ирина педагог преподаватель французский язык дочь виталия чуркин анастасия работать российский государственный телеканал russia today сын чуркин максим заканчивать мгимо виталий чуркин семья уходить жизнь виталий чуркин выдающийся дипломат бескомпромиссный отстаивать интерес страна соболезнование написать твиттер дмитрий медведев парламентский газета отмечать виталий чуркин достойный звание герой россия жаль уходить рано место занимать достойный память уверенный виталий чуркин достойный звание герой россия закрытый указ страна должный знать герой утверждать политолог алексей мартынов генеральный секретарь оон антониу гутерреш называть виталия чуркин выдающийся дипломат выражать глубокий соболезнование семья российский правительство президент узнавать глубокий прискорбие кончина виталия чуркин сказать пресс секретарь президент дмитрий песок глава государство высоко ценить профессионализм дипломатический талант чуркин президент выражать глубокий соболезнование родной близкий также коллектив мид россия связь кончина виталия чуркин сообщать песок умирать виталий чуркин причина смерть биография постпред россия оон умирать виталий чуркин причина смерть биография постпред россия оон умирать виталий чуркин причина смерть биография постпред россия оон умирать виталий чуркин причина смерть биография постпред россия оон умирать виталий чуркин причина смерть биография постпред россия оон умирать виталий чуркин причина смерть биография постпред россия оон newstes_москва умирать_виталий чуркин_причина смерть_биография постпред_россия умирать_виталий чуркин_причина смерть_биография постпред_россия нью_йорк рабочий_пост выдающийся_российский виталий_чуркин причина_смерть проблема_сердце соболезнование_связь российский_федерация владимир_путин генеральный_секретарь оон_антониу дмитрий_медведев виталий_чуркин рождаться_москва авиационный_инженер оканчивать_мгимо начинать_работать мид_ссср виталий_иванович посольство_ссср занимать_пост пресс_секретарь мид_ссср виталий_чуркин виталий_иванович назначать_должность представитель_рф занимать_место постпред_россия виталий_чуркин виталий_иванович награждать_орден почет_заслуга виталий_иванович виталий_чуркин виталия_чуркин телеканал_russia заканчивать_мгимо виталий_чуркин уходить_жизнь виталий_чуркин выдающийся_дипломат отстаивать_интерес дмитрий_медведев виталий_чуркин виталий_чуркин генеральный_секретарь оон_антониу виталия_чуркин выдающийся_дипломат выражать_глубокий соболезнование_семья глубокий_прискорбие кончина_виталия пресс_секретарь дмитрий_песок глава_государство выражать_глубокий соболезнование_родной мид_россия связь_кончина виталия_чуркин умирать_виталий чуркин_причина смерть_биография постпред_россия умирать_виталий чуркин_причина смерть_биография постпред_россия умирать_виталий чуркин_причина смерть_биография постпред_россия умирать_виталий чуркин_причина смерть_биография постпред_россия умирать_виталий чуркин_причина смерть_биография постпред_россия умирать_виталий чуркин_причина смерть_биография постпред_россия
158,3,ruposters ruposters москва украина заблокировать заявление председатель сб оон смерть чуркин новость политика ruposters украина налагать вето принятие заявление председатель совет безопасность оон посвящать кончина постоянный представитель россия организация виталия чуркин сообщать официальный представитель мид рф мария захаров украина заблокировать принятие заявление председатель совет безопасность оон посвящать виталий чуркин нынешний украинский власть хороший портить число написать дипломат ранее постпред украина оон владимир ельченко прокомментировать внезапный смерть российский коллега посол выражать позиция государство думать личный роль должность отличный позиция рф представлять неправильно дипломатия правило согласный предлагать идти отставка чуркин решать заявлять ельченко постоянный представитель россия оон виталий чуркин скончаться нью йорк го рождение согласно данные new york post самочувствие дипломат ухудшаться постпредство россия бессознательный состояние отправлять пресвитерианский госпиталь нью йорк умирать виталий чуркин поступать дипломатический служба сразу окончание мгимо третий секретарь отдел сша мид ссср затем работать секретарь советский посольство вашингтон начало занимать пост заместитель министр внутренний дело российский федерация смерть представлять россия организация объединять нация совбез оон председатель_совет безопасность_оон постоянный_представитель виталия_чуркин официальный_представитель мид_рф председатель_совет безопасность_оон виталий_чуркин постоянный_представитель россия_оон виталий_чуркин скончаться_нью го_рождение new_york нью_йорк умирать_виталий дипломатический_служба мид_ссср занимать_пост заместитель_министр российский_федерация организация_объединять совбез_оон
159,3,иа красный весна rossaprimavera москва мир скорбеть вместе россия виталия чуркин постпред россия оон виталий чуркин luca marfe генеральный секретарь оон антониу гутерреш выражать соболезнование россия связь кончина виталия чуркин постоянный представитель рф оон сообщать тасс посол чуркин уникально искусный дипломат сильный оратор остроумный человек обладать множество талант интерес сказать гутерреш также генсек оон заявлять виталий чуркин служить страна замечательный образ наиболее трудный важный время новый история бывший генеральный секретарь оон пан ги мун также выражать соболезнование россия слово пан ги мун честь работать виталий чуркин выдающийся дипломат интеллектуал самоотверженный представлять страна страница оон соцсеть сообщаться нью йорк организация почтить минута молчание память скоропостижный скончаться российский представитель председатель генассамблея оон питер томсон сообщать память виталия чуркин близкий состояться специальный заседание мрачный сказать томсон потерять уважаемый влиятельный член семья оон уверенность сказать имя жить анналы история организация время знак скорбь виталия чуркин москвич нести цветок свеча главный вход центральный здание мид россия смоленский площадь цветок лист бумага черный надпись умирать виталий чуркин выдающийся российский дипломат виталий иванович чуркин скончаться сердечный недостаточность потерять сознание рабочий кабинет нью йорк чуркин рождаться москва занимать должность постоянный представитель рф оон нью йорк представитель россия совет безопасность оон виталия_чуркин постпред_россия оон_виталий генеральный_секретарь оон_антониу выражать_соболезнование связь_кончина виталия_чуркин постоянный_представитель рф_оон генсек_оон виталий_чуркин генеральный_секретарь выражать_соболезнование виталий_чуркин выдающийся_дипломат нью_йорк почтить_минута молчание_память скоропостижный_скончаться оон_питер память_виталия член_семья знак_скорбь виталия_чуркин москвич_нести цветок_свеча главный_вход центральный_здание мид_россия смоленский_площадь лист_бумага умирать_виталий чуркин_выдающийся российский_дипломат виталий_иванович чуркин_скончаться сердечный_недостаточность нью_йорк чуркин_рождаться постоянный_представитель рф_оон нью_йорк представитель_россия совет_безопасность
160,3,news su москва украина праздник соответствующий подборка нелюдье выкладывать таки депутат верховный рад член пасе сдерживать эмоция момент хотеться недогосударство рухнуть скоро подождать правильно интересно главное вернуться проект пророссийский украина ког ceterum censeo ucraina esse delendam источник майдан завизжать радость узнавать смерть чуркин собираться майдан националист общественный движение новый огонь проходить ранее столица украина факельный шествие визжать радость ведущий дмитрий объявлять сцена нью йорк умирать представитель россия оон виталий чуркин сказать сегодня умирать виталий чуркин полномочный представитель россия оон сообщать ведущий сцена майдан ладно неужели радость ура праздновать украина праздник украина праздник украина праздник нью_йорк представитель_россия оон_виталий умирать_виталий представитель_россия
161,3,newstube москва виталия чуркин соболезнование выражать путин генсек оон мировой лидер цветок свеча нести здание мид россия память виталия чуркин рядом гвоздика роза белый лист бумага черный буква умирать виталий чуркин плохо прямо рабочий место нью йорк офис организация объединять нация поздно умирать больница сердечный приступ виталия_чуркин генсек_оон мировой_лидер цветок_свеча здание_мид память_виталия гвоздика_роза белый_лист бумага_черный буква_умирать виталий_чуркин рабочий_место нью_йорк организация_объединять сердечный_приступ
162,3,russian times therussiantimes москва умирать виталий чуркин называть причина смерть автор пастин родион постоянный представитель россия оон виталий чуркин скончаться накануне нью йорк возраст медик устанавливать причина кончина послужить сердечный приступ настоящий время прорабатываться вопрос связывать процедура прощание дипломат дальнейший похороны уточняться го рождение чуркин доживать президент россия владимир путин выражать искренний слово соболезнование родной близкий виталий чуркин высоко оценивать заслуга дипломатический служба оон память виталия чуркин почтить минута молчание среди коллега выражать соболезнование связь смерть постоянный представитель великобритания франция сша также посол евросоюз россия постпред сша никки хейль назначать должность отзываться чуркин любезный коллега видеть вещь одинаково безусловно отстаивать позиция страна большой мастерство говориться заявление предшественница хейль саманта пауэр называть чуркин маэстро дипломатия глубоко отзывчивый человек возможный преодоление разногласие россия сша российский эксперт политолог выражать соболезнование связь гибель виталия чуркин вспоминать блестящий дипломат невероятный внутренний сила профессиональный качество чуркин рассказывать федор лукьянов главный редактор журнал россия глобальный политика чуркин первый яркий дипломат мало высокопрофессиональный талантливый символ дипломатия россия распад советский союз помнить время начинать журналистский деятельность идти боснийский война чуркин ранг замминистра россия участвовать переговоры тяжелый время просто лев биться отстаивать позиция неравный условие кажется проявляться последний период постпред оон работа мечта дипломат высокий категория доля выпадать тяжелый кризис грузинский украинский ливия блеск отстаивать российский позиция рассказывать лукьянов чуркин занимать пост постоянный представитель россия оон десять дипломатический карьера начинать сша заканчивать мгимо восемь работать вашингтон качество третий затем второй первый секретарь посольство ссср начало виталий чуркин заместитель министр иностранный дело должность впервые история министерство начинать проводить регулярный открытый брифинг иностранный журналист возглавлять диппредставительство рф чили канада бельгия работать постоянный представитель россия нато russian_times therussiantimes_москва умирать_виталий причина_смерть автор_пастин постоянный_представитель россия_оон виталий_чуркин скончаться_накануне нью_йорк возраст_медик причина_кончина послужить_сердечный приступ_настоящий время_прорабатываться связывать_процедура прощание_дипломат дальнейший_похороны уточняться_го россия_владимир путин_выражать искренний_слово соболезнование_родной близкий_виталий высоко_оценивать заслуга_дипломатический память_виталия почтить_минута молчание_среди выражать_соболезнование смерть_постоянный великобритания_франция посол_евросоюз сша_никки хейль_назначать должность_отзываться чуркин_любезный коллега_видеть вещь_одинаково безусловно_отстаивать позиция_страна большой_мастерство говориться_заявление предшественница_хейль саманта_пауэр чуркин_маэстро дипломатия_глубоко отзывчивый_человек возможный_преодоление эксперт_политолог выражать_соболезнование связь_гибель виталия_чуркин вспоминать_блестящий дипломат_невероятный внутренний_сила профессиональный_качество рассказывать_федор лукьянов_главный редактор_журнал глобальный_политика яркий_дипломат мало_высокопрофессиональный талантливый_символ распад_советский союз_помнить начинать_журналистский идти_боснийский ранг_замминистра участвовать_переговоры просто_лев биться_отстаивать позиция_неравный условие_кажется проявляться_последний период_постпред работа_мечта высокий_категория доля_выпадать тяжелый_кризис грузинский_украинский ливия_блеск рассказывать_лукьянов занимать_пост постоянный_представитель россия_оон десять_дипломатический карьера_начинать заканчивать_мгимо вашингтон_качество третий_затем секретарь_посольство ссср_начало виталий_чуркин заместитель_министр иностранный_дело должность_впервые проводить_регулярный открытый_брифинг иностранный_журналист возглавлять_диппредставительство рф_чили канада_бельгия постоянный_представитель
163,3,весть москва виталия чуркин соболезнование выражать путин генсек оон мировой лидер автор христенко александр цветок свеча нести здание мид россия память виталия чуркин рядом гвоздика роза белый лист бумага черный буква умирать виталий чуркин плохо прямо рабочий место нью йорк офис организация объединять нация поздно умирать больница сердечный приступ флаг здание центр нью йорк располагаться российский белорусский постпредство приспускать рабочий место примерно утро виталий чуркин плохо сердце сознание скорый отвозить реанимация врач оказываться бессильный сегодня виталий иванович должно исполняться заседание оон начинаться минута молчание память уходить российский постпред дорогой коллега дипломат глубоко преданный страна хороший человек знать почтить память немой минута молчание дипломатический работа пора заканчивать мгимо дипломат класс опыт россия мир единица виталий чуркин прекрасно знать сша американский реалия переводчик переговоры москва вашингтон сокращение стратегический вооружение работать американский столица должность второй затем первый секретарь посольство заместитель министр иностранный дело посол россия бельгия канада наиболее ярко дипломатический способность ораторский талант раскрываться пост постоянный представитель страна оон занимать вместе страна представлять чуркин проходить международный кризис выходить победитель нападение грузия южный осетия уважаемый постпред коста рика напирать использовать сила сторона российский федерация сказать реагировать стирать лицо земля цхинвал нато просить южный осетия помощь обращаться россия таков миссия россия заботиться безопасность народ кавказ заявлять виталий чуркин киевский майдан приходить человек вооруженный путем власть киев многий иметь репутация назад рука подавать европейский парламент принимать резолюция оказываться парламент никакой коалиция создавать обещать вроде обещание выполнять появляться генеральный прокурор представитель известный партия сказать виноватый предыдущий власть обещать принимать истина сразу наивный первый наблюдаться западный коллега думать вооруженный переворот обязательно демократ власть прийти обязательно должный томас джефферсон возглавлять дело отмечать чуркин связь кончина виталия чуркин соболезнование выражать генеральный секретарь оон антониу гутерреш постпред великобритания называть чуркин дипломатический гигант человек энциклопедический знание чуркин яркий убедительный обаятельный чуткий жесткий переговорщик постпред сша саманта пауэр терять самообладание буквально набрасываться российский коллега профессионально невозмутимый понятно стоить совбез оон сегодня собираться виталия чуркин решать часть заседание посвящать выдающийся российский постпред соболезнование родной близкий виталий чуркин также коллектив мид россия выражать владимир путин сообщать пресс секретарь глава государство дмитрий песок президент высоко ценить профессионализм дипломатический талант виталия чуркин тяжелый утрата россия называть кончина постпред дмитрий медведев слово премьера виталий чуркин сложный ситуация бескомпромиссный отстаивать интерес страна весть_москва виталия_чуркин генсек_оон мировой_лидер цветок_свеча здание_мид память_виталия гвоздика_роза белый_лист бумага_черный буква_умирать виталий_чуркин рабочий_место нью_йорк организация_объединять сердечный_приступ нью_йорк рабочий_место виталий_чуркин оказываться_бессильный виталий_иванович должно_исполняться начинаться_минута молчание_память российский_постпред почтить_память минута_молчание дипломатический_работа заканчивать_мгимо виталий_чуркин секретарь_посольство заместитель_министр иностранный_дело пост_постоянный российский_федерация виталий_чуркин связь_кончина виталия_чуркин генеральный_секретарь оон_антониу саманта_пауэр совбез_оон виталия_чуркин выдающийся_российский соболезнование_родной близкий_виталий мид_россия владимир_путин пресс_секретарь глава_государство дмитрий_песок виталия_чуркин дмитрий_медведев виталий_чуркин отстаивать_интерес
164,3,рен тв ren tv москва мир потрясать смерть виталия чуркин политика дипломат выражать соболезнование семья постпред рф оон красный гвоздика роза белый лист бумага черный буква умирать виталий чуркин главный вход центральный здание мид рф превращаться своеобразный мемориал минувший ночь несмотря ненастный погода поздний час человек нести букет венок знак скорбь постпред россия оон среди приходить почтить память дипломат большой буква сотрудник дипведомство простой гражданин течение ночь соболезнование выражать мировой политика верховный представитель ес иностранный дело федерика могерини постпред великобритания мэттью райкрофт извечный визави чуркин встреча оон саманта пауэр называть оппонент настоящий дипломатический маэстро шутка называть постоянный представитель долго совет безопасность оон казаться правда виталия чуркин просто невозможно решать международный вопрос председатель сессия генеральный ассамблея оон питер томсон признаваться просто шокировать смерть российский дипломат чувство потерять близкий человек семья объединять нация отражать политика правительство посол чуркин работать отличие многий страстный борец международный сообщество сказать томсон одинаковый легкость поставлять оппонент место российский постпред родной язык английский французский монгольский бояться сложный вопрос доводить бешенство оппонент сводить ум переводчик ремарка вне протокол мгимо прорабатывать переводчик газета new york times приводить слово предшественница саманта пауэр сюзан райс мистер чуркин высокоэффективный веселый человек франсуа делатер французский представитель оон охарактеризовать мастер дипломатия cnn подчеркивать совет безопасность оон чуркин знать боевой дипломат одновременно человек обезоруживать юмор первый серьезный дипломатический экзамен виталий чуркин приходиться держать советский истребитель сбивать охотский море южнокорейский boeing чуркин первый секретарь посольство ссср вашингтон единственный рискнуть выходить пресса прокомментировать злополучный инцидент спустя первый советский дипломат проинформировать конгресс сша авария чернобыльский аэс напоминать виталий чуркин скончаться накануне американский нью йорк доживать го рождение смерть_виталия дипломат_выражать соболезнование_семья рф_оон красный_гвоздика роза_белый лист_бумага черный_буква умирать_виталий главный_вход центральный_здание мид_рф знак_скорбь постпред_россия почтить_память сотрудник_дипведомство иностранный_дело саманта_пауэр постоянный_представитель совет_безопасность виталия_чуркин генеральный_ассамблея оон_питер российский_дипломат объединять_нация российский_постпред газета_new york_times саманта_пауэр совет_безопасность виталий_чуркин секретарь_посольство конгресс_сша виталий_чуркин скончаться_накануне нью_йорк го_рождение
165,3,иа объединять европа uenews москва умирать виталий чуркин называть причина смерть постоянный представитель россия оон виталий чуркин скончаться накануне нью йорк возраст медик устанавливать причина кончина послужить сердечный приступ настоящий время прорабатываться вопрос связывать процедура прощание дипломат дальнейший похороны уточняться го рождение чуркин доживать президент россия владимир путин выражать искренний слово соболезнование родной близкий виталий чуркин высоко оценивать заслуга дипломатический служба оон память виталия чуркин почтить минута молчание среди коллега выражать соболезнование связь смерть постоянный представитель великобритания франция сша также посол евросоюз россия постпред сша никки хейль назначать должность отзываться чуркин любезный коллега видеть вещь одинаково безусловно отстаивать позиция страна большой мастерство говориться заявление предшественница хейль саманта пауэр называть чуркин маэстро дипломатия глубоко отзывчивый человек возможный преодоление разногласие россия сша российский эксперт политолог выражать соболезнование связь гибель виталия чуркин вспоминать блестящий дипломат невероятный внутренний сила профессиональный качество чуркин рассказывать федор лукьянов главный редактор журнал россия глобальный политика чуркин первый яркий дипломат мало высокопрофессиональный талантливый символ дипломатия россия распад советский союз помнить время начинать журналистский деятельность идти боснийский война чуркин ранг замминистра россия участвовать переговоры тяжелый время просто лев биться отстаивать позиция неравный условие кажется проявляться последний период постпред оон работа мечта дипломат высокий категория доля выпадать тяжелый кризис грузинский украинский ливия блеск отстаивать российский позиция рассказывать лукьянов чуркин занимать пост постоянный представитель россия оон десять дипломатический карьера начинать сша заканчивать мгимо восемь работать вашингтон качество третий затем второй первый секретарь посольство ссср начало виталий чуркин заместитель министр иностранный дело должность впервые история министерство начинать проводить регулярный открытый брифинг иностранный журналист возглавлять диппредставительство рф чили канада бельгия работать постоянный представитель россия нато постоянный адрес материал умирать виталий чуркин называть причина смерть москва_умирать виталий_чуркин причина_смерть постоянный_представитель россия_оон виталий_чуркин скончаться_накануне нью_йорк возраст_медик причина_кончина послужить_сердечный приступ_настоящий время_прорабатываться связывать_процедура прощание_дипломат дальнейший_похороны уточняться_го россия_владимир путин_выражать искренний_слово соболезнование_родной близкий_виталий высоко_оценивать заслуга_дипломатический память_виталия почтить_минута молчание_среди выражать_соболезнование смерть_постоянный великобритания_франция посол_евросоюз сша_никки хейль_назначать должность_отзываться чуркин_любезный коллега_видеть вещь_одинаково безусловно_отстаивать позиция_страна большой_мастерство говориться_заявление предшественница_хейль саманта_пауэр чуркин_маэстро дипломатия_глубоко отзывчивый_человек возможный_преодоление эксперт_политолог выражать_соболезнование связь_гибель виталия_чуркин вспоминать_блестящий дипломат_невероятный внутренний_сила профессиональный_качество рассказывать_федор лукьянов_главный редактор_журнал глобальный_политика яркий_дипломат мало_высокопрофессиональный талантливый_символ распад_советский союз_помнить начинать_журналистский идти_боснийский ранг_замминистра участвовать_переговоры просто_лев биться_отстаивать позиция_неравный условие_кажется проявляться_последний период_постпред работа_мечта высокий_категория доля_выпадать тяжелый_кризис грузинский_украинский ливия_блеск рассказывать_лукьянов занимать_пост постоянный_представитель россия_оон десять_дипломатический карьера_начинать заканчивать_мгимо вашингтон_качество третий_затем секретарь_посольство ссср_начало виталий_чуркин заместитель_министр иностранный_дело должность_впервые проводить_регулярный открытый_брифинг иностранный_журналист возглавлять_диппредставительство рф_чили канада_бельгия постоянный_представитель умирать_виталий причина_смерть
